type,client,tx,amount
withdrawal,74,7674,1480.0
withdrawal,75,7675,1500.0
withdrawal,76,7676,1520.0
withdrawal,77,7677,1540.0
withdrawal,78,7678,1560.0
withdrawal,79,7679,1580.0
withdrawal,80,7680,1600.0
withdrawal,81,7681,1620.0
withdrawal,82,7682,1640.0
withdrawal,83,7683,1660.0
withdrawal,84,7684,1680.0
withdrawal,85,7685,1700.0
withdrawal,86,7686,1720.0
withdrawal,87,7687,1740.0
withdrawal,88,7688,1760.0
withdrawal,89,7689,1780.0
withdrawal,90,7690,1800.0
withdrawal,91,7691,1820.0
withdrawal,92,7692,1840.0
withdrawal,93,7693,1860.0
withdrawal,94,7694,1880.0
withdrawal,95,7695,1900.0
withdrawal,96,7696,1920.0
withdrawal,97,7697,1940.0
withdrawal,98,7698,1960.0
withdrawal,99,7699,1980.0
withdrawal,100,7700,2000.0
withdrawal,1,7701,20.0
withdrawal,2,7702,40.0
withdrawal,3,7703,60.0
withdrawal,4,7704,80.0
withdrawal,5,7705,100.0
withdrawal,6,7706,120.0
withdrawal,7,7707,140.0
withdrawal,8,7708,160.0
withdrawal,9,7709,180.0
withdrawal,10,7710,200.0
withdrawal,11,7711,220.0
withdrawal,12,7712,240.0
withdrawal,13,7713,260.0
withdrawal,14,7714,280.0
withdrawal,15,7715,300.0
withdrawal,16,7716,320.0
withdrawal,17,7717,340.0
withdrawal,18,7718,360.0
withdrawal,19,7719,380.0
withdrawal,20,7720,400.0
withdrawal,21,7721,420.0
withdrawal,22,7722,440.0
withdrawal,23,7723,460.0
withdrawal,24,7724,480.0
withdrawal,25,7725,500.0
withdrawal,26,7726,520.0
withdrawal,27,7727,540.0
withdrawal,28,7728,560.0
withdrawal,29,7729,580.0
withdrawal,30,7730,600.0
withdrawal,31,7731,620.0
withdrawal,32,7732,640.0
withdrawal,33,7733,660.0
withdrawal,34,7734,680.0
withdrawal,35,7735,700.0
withdrawal,36,7736,720.0
withdrawal,37,7737,740.0
withdrawal,38,7738,760.0
withdrawal,39,7739,780.0
withdrawal,40,7740,800.0
withdrawal,41,7741,820.0
withdrawal,42,7742,840.0
withdrawal,43,7743,860.0
withdrawal,44,7744,880.0
withdrawal,45,7745,900.0
withdrawal,46,7746,920.0
withdrawal,47,7747,940.0
withdrawal,48,7748,960.0
withdrawal,49,7749,980.0
withdrawal,50,7750,1000.0
withdrawal,51,7751,1020.0
withdrawal,52,7752,1040.0
withdrawal,53,7753,1060.0
withdrawal,54,7754,1080.0
withdrawal,55,7755,1100.0
withdrawal,56,7756,1120.0
withdrawal,57,7757,1140.0
withdrawal,58,7758,1160.0
withdrawal,59,7759,1180.0
withdrawal,60,7760,1200.0
withdrawal,61,7761,1220.0
withdrawal,62,7762,1240.0
withdrawal,63,7763,1260.0
withdrawal,64,7764,1280.0
withdrawal,65,7765,1300.0
withdrawal,66,7766,1320.0
withdrawal,67,7767,1340.0
withdrawal,68,7768,1360.0
withdrawal,69,7769,1380.0
withdrawal,70,7770,1400.0
withdrawal,71,7771,1420.0
withdrawal,72,7772,1440.0
withdrawal,73,7773,1460.0
withdrawal,74,7774,1480.0
withdrawal,75,7775,1500.0
withdrawal,76,7776,1520.0
withdrawal,77,7777,1540.0
withdrawal,78,7778,1560.0
withdrawal,79,7779,1580.0
withdrawal,80,7780,1600.0
withdrawal,81,7781,1620.0
withdrawal,82,7782,1640.0
withdrawal,83,7783,1660.0
withdrawal,84,7784,1680.0
withdrawal,85,7785,1700.0
withdrawal,86,7786,1720.0
withdrawal,87,7787,1740.0
withdrawal,88,7788,1760.0
withdrawal,89,7789,1780.0
withdrawal,90,7790,1800.0
withdrawal,91,7791,1820.0
withdrawal,92,7792,1840.0
withdrawal,93,7793,1860.0
withdrawal,94,7794,1880.0
withdrawal,95,7795,1900.0
withdrawal,96,7796,1920.0
withdrawal,97,7797,1940.0
withdrawal,98,7798,1960.0
withdrawal,99,7799,1980.0
withdrawal,100,7800,2000.0
withdrawal,1,7801,20.0
withdrawal,2,7802,40.0
withdrawal,3,7803,60.0
withdrawal,4,7804,80.0
withdrawal,5,7805,100.0
withdrawal,6,7806,120.0
withdrawal,7,7807,140.0
withdrawal,8,7808,160.0
withdrawal,9,7809,180.0
withdrawal,10,7810,200.0
withdrawal,11,7811,220.0
withdrawal,12,7812,240.0
withdrawal,13,7813,260.0
withdrawal,14,7814,280.0
withdrawal,15,7815,300.0
withdrawal,16,7816,320.0
withdrawal,17,7817,340.0
withdrawal,18,7818,360.0
withdrawal,19,7819,380.0
withdrawal,20,7820,400.0
withdrawal,21,7821,420.0
withdrawal,22,7822,440.0
withdrawal,23,7823,460.0
withdrawal,24,7824,480.0
withdrawal,25,7825,500.0
withdrawal,26,7826,520.0
withdrawal,27,7827,540.0
withdrawal,28,7828,560.0
withdrawal,29,7829,580.0
withdrawal,30,7830,600.0
withdrawal,31,7831,620.0
withdrawal,32,7832,640.0
withdrawal,33,7833,660.0
withdrawal,34,7834,680.0
withdrawal,35,7835,700.0
withdrawal,36,7836,720.0
withdrawal,37,7837,740.0
withdrawal,38,7838,760.0
withdrawal,39,7839,780.0
withdrawal,40,7840,800.0
withdrawal,41,7841,820.0
withdrawal,42,7842,840.0
withdrawal,43,7843,860.0
withdrawal,44,7844,880.0
withdrawal,45,7845,900.0
withdrawal,46,7846,920.0
withdrawal,47,7847,940.0
withdrawal,48,7848,960.0
withdrawal,49,7849,980.0
withdrawal,50,7850,1000.0
withdrawal,51,7851,1020.0
withdrawal,52,7852,1040.0
withdrawal,53,7853,1060.0
withdrawal,54,7854,1080.0
withdrawal,55,7855,1100.0
withdrawal,56,7856,1120.0
withdrawal,57,7857,1140.0
withdrawal,58,7858,1160.0
withdrawal,59,7859,1180.0
withdrawal,60,7860,1200.0
withdrawal,61,7861,1220.0
withdrawal,62,7862,1240.0
withdrawal,63,7863,1260.0
withdrawal,64,7864,1280.0
withdrawal,65,7865,1300.0
withdrawal,66,7866,1320.0
withdrawal,67,7867,1340.0
withdrawal,68,7868,1360.0
withdrawal,69,7869,1380.0
withdrawal,70,7870,1400.0
withdrawal,71,7871,1420.0
withdrawal,72,7872,1440.0
withdrawal,73,7873,1460.0
withdrawal,74,7874,1480.0
withdrawal,75,7875,1500.0
withdrawal,76,7876,1520.0
withdrawal,77,7877,1540.0
withdrawal,78,7878,1560.0
withdrawal,79,7879,1580.0
withdrawal,80,7880,1600.0
withdrawal,81,7881,1620.0
withdrawal,82,7882,1640.0
withdrawal,83,7883,1660.0
withdrawal,84,7884,1680.0
withdrawal,85,7885,1700.0
withdrawal,86,7886,1720.0
withdrawal,87,7887,1740.0
withdrawal,88,7888,1760.0
withdrawal,89,7889,1780.0
withdrawal,90,7890,1800.0
withdrawal,91,7891,1820.0
withdrawal,92,7892,1840.0
withdrawal,93,7893,1860.0
withdrawal,94,7894,1880.0
withdrawal,95,7895,1900.0
withdrawal,96,7896,1920.0
withdrawal,97,7897,1940.0
withdrawal,98,7898,1960.0
withdrawal,99,7899,1980.0
withdrawal,100,7900,2000.0
withdrawal,1,7901,20.0
withdrawal,2,7902,40.0
withdrawal,3,7903,60.0
withdrawal,4,7904,80.0
withdrawal,5,7905,100.0
withdrawal,6,7906,120.0
withdrawal,7,7907,140.0
withdrawal,8,7908,160.0
withdrawal,9,7909,180.0
withdrawal,10,7910,200.0
withdrawal,11,7911,220.0
withdrawal,12,7912,240.0
withdrawal,13,7913,260.0
withdrawal,14,7914,280.0
withdrawal,15,7915,300.0
withdrawal,16,7916,320.0
withdrawal,17,7917,340.0
withdrawal,18,7918,360.0
withdrawal,19,7919,380.0
withdrawal,20,7920,400.0
withdrawal,21,7921,420.0
withdrawal,22,7922,440.0
withdrawal,23,7923,460.0
withdrawal,24,7924,480.0
withdrawal,25,7925,500.0
withdrawal,26,7926,520.0
withdrawal,27,7927,540.0
withdrawal,28,7928,560.0
withdrawal,29,7929,580.0
withdrawal,30,7930,600.0
withdrawal,31,7931,620.0
withdrawal,32,7932,640.0
withdrawal,33,7933,660.0
withdrawal,34,7934,680.0
withdrawal,35,7935,700.0
withdrawal,36,7936,720.0
withdrawal,37,7937,740.0
withdrawal,38,7938,760.0
withdrawal,39,7939,780.0
withdrawal,40,7940,800.0
withdrawal,41,7941,820.0
withdrawal,42,7942,840.0
withdrawal,43,7943,860.0
withdrawal,44,7944,880.0
withdrawal,45,7945,900.0
withdrawal,46,7946,920.0
withdrawal,47,7947,940.0
withdrawal,48,7948,960.0
withdrawal,49,7949,980.0
withdrawal,50,7950,1000.0
withdrawal,51,7951,1020.0
withdrawal,52,7952,1040.0
withdrawal,53,7953,1060.0
withdrawal,54,7954,1080.0
withdrawal,55,7955,1100.0
withdrawal,56,7956,1120.0
withdrawal,57,7957,1140.0
withdrawal,58,7958,1160.0
withdrawal,59,7959,1180.0
withdrawal,60,7960,1200.0
withdrawal,61,7961,1220.0
withdrawal,62,7962,1240.0
withdrawal,63,7963,1260.0
withdrawal,64,7964,1280.0
withdrawal,65,7965,1300.0
withdrawal,66,7966,1320.0
withdrawal,67,7967,1340.0
withdrawal,68,7968,1360.0
withdrawal,69,7969,1380.0
withdrawal,70,7970,1400.0
withdrawal,71,7971,1420.0
withdrawal,72,7972,1440.0
withdrawal,73,7973,1460.0
withdrawal,74,7974,1480.0
withdrawal,75,7975,1500.0
withdrawal,76,7976,1520.0
withdrawal,77,7977,1540.0
withdrawal,78,7978,1560.0
withdrawal,79,7979,1580.0
withdrawal,80,7980,1600.0
withdrawal,81,7981,1620.0
withdrawal,82,7982,1640.0
withdrawal,83,7983,1660.0
withdrawal,84,7984,1680.0
withdrawal,85,7985,1700.0
withdrawal,86,7986,1720.0
withdrawal,87,7987,1740.0
withdrawal,88,7988,1760.0
withdrawal,89,7989,1780.0
withdrawal,90,7990,1800.0
withdrawal,91,7991,1820.0
withdrawal,92,7992,1840.0
withdrawal,93,7993,1860.0
withdrawal,94,7994,1880.0
withdrawal,95,7995,1900.0
withdrawal,96,7996,1920.0
withdrawal,97,7997,1940.0
withdrawal,98,7998,1960.0
withdrawal,99,7999,1980.0
withdrawal,100,8000,2000.0
withdrawal,1,8001,20.0
withdrawal,2,8002,40.0
withdrawal,3,8003,60.0
withdrawal,4,8004,80.0
withdrawal,5,8005,100.0
withdrawal,6,8006,120.0
withdrawal,7,8007,140.0
withdrawal,8,8008,160.0
withdrawal,9,8009,180.0
withdrawal,10,8010,200.0
withdrawal,11,8011,220.0
withdrawal,12,8012,240.0
withdrawal,13,8013,260.0
withdrawal,14,8014,280.0
withdrawal,15,8015,300.0
withdrawal,16,8016,320.0
withdrawal,17,8017,340.0
withdrawal,18,8018,360.0
withdrawal,19,8019,380.0
withdrawal,20,8020,400.0
withdrawal,21,8021,420.0
withdrawal,22,8022,440.0
withdrawal,23,8023,460.0
withdrawal,24,8024,480.0
withdrawal,25,8025,500.0
withdrawal,26,8026,520.0
withdrawal,27,8027,540.0
withdrawal,28,8028,560.0
withdrawal,29,8029,580.0
withdrawal,30,8030,600.0
withdrawal,31,8031,620.0
withdrawal,32,8032,640.0
withdrawal,33,8033,660.0
withdrawal,34,8034,680.0
withdrawal,35,8035,700.0
withdrawal,36,8036,720.0
withdrawal,37,8037,740.0
withdrawal,38,8038,760.0
withdrawal,39,8039,780.0
withdrawal,40,8040,800.0
withdrawal,41,8041,820.0
withdrawal,42,8042,840.0
withdrawal,43,8043,860.0
withdrawal,44,8044,880.0
withdrawal,45,8045,900.0
withdrawal,46,8046,920.0
withdrawal,47,8047,940.0
withdrawal,48,8048,960.0
withdrawal,49,8049,980.0
withdrawal,50,8050,1000.0
withdrawal,51,8051,1020.0
withdrawal,52,8052,1040.0
withdrawal,53,8053,1060.0
withdrawal,54,8054,1080.0
withdrawal,55,8055,1100.0
withdrawal,56,8056,1120.0
withdrawal,57,8057,1140.0
withdrawal,58,8058,1160.0
withdrawal,59,8059,1180.0
withdrawal,60,8060,1200.0
withdrawal,61,8061,1220.0
withdrawal,62,8062,1240.0
withdrawal,63,8063,1260.0
withdrawal,64,8064,1280.0
withdrawal,65,8065,1300.0
withdrawal,66,8066,1320.0
withdrawal,67,8067,1340.0
withdrawal,68,8068,1360.0
withdrawal,69,8069,1380.0
withdrawal,70,8070,1400.0
withdrawal,71,8071,1420.0
withdrawal,72,8072,1440.0
withdrawal,73,8073,1460.0
withdrawal,74,8074,1480.0
withdrawal,75,8075,1500.0
withdrawal,76,8076,1520.0
withdrawal,77,8077,1540.0
withdrawal,78,8078,1560.0
withdrawal,79,8079,1580.0
withdrawal,80,8080,1600.0
withdrawal,81,8081,1620.0
withdrawal,82,8082,1640.0
withdrawal,83,8083,1660.0
withdrawal,84,8084,1680.0
withdrawal,85,8085,1700.0
withdrawal,86,8086,1720.0
withdrawal,87,8087,1740.0
withdrawal,88,8088,1760.0
withdrawal,89,8089,1780.0
withdrawal,90,8090,1800.0
withdrawal,91,8091,1820.0
withdrawal,92,8092,1840.0
withdrawal,93,8093,1860.0
withdrawal,94,8094,1880.0
withdrawal,95,8095,1900.0
withdrawal,96,8096,1920.0
withdrawal,97,8097,1940.0
withdrawal,98,8098,1960.0
withdrawal,99,8099,1980.0
withdrawal,100,8100,2000.0
withdrawal,1,8101,20.0
withdrawal,2,8102,40.0
withdrawal,3,8103,60.0
withdrawal,4,8104,80.0
withdrawal,5,8105,100.0
withdrawal,6,8106,120.0
withdrawal,7,8107,140.0
withdrawal,8,8108,160.0
withdrawal,9,8109,180.0
withdrawal,10,8110,200.0
withdrawal,11,8111,220.0
withdrawal,12,8112,240.0
withdrawal,13,8113,260.0
withdrawal,14,8114,280.0
withdrawal,15,8115,300.0
withdrawal,16,8116,320.0
withdrawal,17,8117,340.0
withdrawal,18,8118,360.0
withdrawal,19,8119,380.0
withdrawal,20,8120,400.0
withdrawal,21,8121,420.0
withdrawal,22,8122,440.0
withdrawal,23,8123,460.0
withdrawal,24,8124,480.0
withdrawal,25,8125,500.0
withdrawal,26,8126,520.0
withdrawal,27,8127,540.0
withdrawal,28,8128,560.0
withdrawal,29,8129,580.0
withdrawal,30,8130,600.0
withdrawal,31,8131,620.0
withdrawal,32,8132,640.0
withdrawal,33,8133,660.0
withdrawal,34,8134,680.0
withdrawal,35,8135,700.0
withdrawal,36,8136,720.0
withdrawal,37,8137,740.0
withdrawal,38,8138,760.0
withdrawal,39,8139,780.0
withdrawal,40,8140,800.0
withdrawal,41,8141,820.0
withdrawal,42,8142,840.0
withdrawal,43,8143,860.0
withdrawal,44,8144,880.0
withdrawal,45,8145,900.0
withdrawal,46,8146,920.0
withdrawal,47,8147,940.0
withdrawal,48,8148,960.0
withdrawal,49,8149,980.0
withdrawal,50,8150,1000.0
withdrawal,51,8151,1020.0
withdrawal,52,8152,1040.0
withdrawal,53,8153,1060.0
withdrawal,54,8154,1080.0
withdrawal,55,8155,1100.0
withdrawal,56,8156,1120.0
withdrawal,57,8157,1140.0
withdrawal,58,8158,1160.0
withdrawal,59,8159,1180.0
withdrawal,60,8160,1200.0
withdrawal,61,8161,1220.0
withdrawal,62,8162,1240.0
withdrawal,63,8163,1260.0
withdrawal,64,8164,1280.0
withdrawal,65,8165,1300.0
withdrawal,66,8166,1320.0
withdrawal,67,8167,1340.0
withdrawal,68,8168,1360.0
withdrawal,69,8169,1380.0
withdrawal,70,8170,1400.0
withdrawal,71,8171,1420.0
withdrawal,72,8172,1440.0
withdrawal,73,8173,1460.0
withdrawal,74,8174,1480.0
withdrawal,75,8175,1500.0
withdrawal,76,8176,1520.0
withdrawal,77,8177,1540.0
withdrawal,78,8178,1560.0
withdrawal,79,8179,1580.0
withdrawal,80,8180,1600.0
withdrawal,81,8181,1620.0
withdrawal,82,8182,1640.0
withdrawal,83,8183,1660.0
withdrawal,84,8184,1680.0
withdrawal,85,8185,1700.0
withdrawal,86,8186,1720.0
withdrawal,87,8187,1740.0
withdrawal,88,8188,1760.0
withdrawal,89,8189,1780.0
withdrawal,90,8190,1800.0
withdrawal,91,8191,1820.0
withdrawal,92,8192,1840.0
withdrawal,93,8193,1860.0
withdrawal,94,8194,1880.0
withdrawal,95,8195,1900.0
withdrawal,96,8196,1920.0
withdrawal,97,8197,1940.0
withdrawal,98,8198,1960.0
withdrawal,99,8199,1980.0
withdrawal,100,8200,2000.0
withdrawal,1,8201,20.0
withdrawal,2,8202,40.0
withdrawal,3,8203,60.0
withdrawal,4,8204,80.0
withdrawal,5,8205,100.0
withdrawal,6,8206,120.0
withdrawal,7,8207,140.0
withdrawal,8,8208,160.0
withdrawal,9,8209,180.0
withdrawal,10,8210,200.0
withdrawal,11,8211,220.0
withdrawal,12,8212,240.0
withdrawal,13,8213,260.0
withdrawal,14,8214,280.0
withdrawal,15,8215,300.0
withdrawal,16,8216,320.0
withdrawal,17,8217,340.0
withdrawal,18,8218,360.0
withdrawal,19,8219,380.0
withdrawal,20,8220,400.0
withdrawal,21,8221,420.0
withdrawal,22,8222,440.0
withdrawal,23,8223,460.0
withdrawal,24,8224,480.0
withdrawal,25,8225,500.0
withdrawal,26,8226,520.0
withdrawal,27,8227,540.0
withdrawal,28,8228,560.0
withdrawal,29,8229,580.0
withdrawal,30,8230,600.0
withdrawal,31,8231,620.0
withdrawal,32,8232,640.0
withdrawal,33,8233,660.0
withdrawal,34,8234,680.0
withdrawal,35,8235,700.0
withdrawal,36,8236,720.0
withdrawal,37,8237,740.0
withdrawal,38,8238,760.0
withdrawal,39,8239,780.0
withdrawal,40,8240,800.0
withdrawal,41,8241,820.0
withdrawal,42,8242,840.0
withdrawal,43,8243,860.0
withdrawal,44,8244,880.0
withdrawal,45,8245,900.0
withdrawal,46,8246,920.0
withdrawal,47,8247,940.0
withdrawal,48,8248,960.0
withdrawal,49,8249,980.0
withdrawal,50,8250,1000.0
withdrawal,51,8251,1020.0
withdrawal,52,8252,1040.0
withdrawal,53,8253,1060.0
withdrawal,54,8254,1080.0
withdrawal,55,8255,1100.0
withdrawal,56,8256,1120.0
withdrawal,57,8257,1140.0
withdrawal,58,8258,1160.0
withdrawal,59,8259,1180.0
withdrawal,60,8260,1200.0
withdrawal,61,8261,1220.0
withdrawal,62,8262,1240.0
withdrawal,63,8263,1260.0
withdrawal,64,8264,1280.0
withdrawal,65,8265,1300.0
withdrawal,66,8266,1320.0
withdrawal,67,8267,1340.0
withdrawal,68,8268,1360.0
withdrawal,69,8269,1380.0
withdrawal,70,8270,1400.0
withdrawal,71,8271,1420.0
withdrawal,72,8272,1440.0
withdrawal,73,8273,1460.0
withdrawal,74,8274,1480.0
withdrawal,75,8275,1500.0
withdrawal,76,8276,1520.0
withdrawal,77,8277,1540.0
withdrawal,78,8278,1560.0
withdrawal,79,8279,1580.0
withdrawal,80,8280,1600.0
withdrawal,81,8281,1620.0
withdrawal,82,8282,1640.0
withdrawal,83,8283,1660.0
withdrawal,84,8284,1680.0
withdrawal,85,8285,1700.0
withdrawal,86,8286,1720.0
withdrawal,87,8287,1740.0
withdrawal,88,8288,1760.0
withdrawal,89,8289,1780.0
withdrawal,90,8290,1800.0
withdrawal,91,8291,1820.0
withdrawal,92,8292,1840.0
withdrawal,93,8293,1860.0
withdrawal,94,8294,1880.0
withdrawal,95,8295,1900.0
withdrawal,96,8296,1920.0
withdrawal,97,8297,1940.0
withdrawal,98,8298,1960.0
withdrawal,99,8299,1980.0
withdrawal,100,8300,2000.0
withdrawal,1,8301,20.0
withdrawal,2,8302,40.0
withdrawal,3,8303,60.0
withdrawal,4,8304,80.0
withdrawal,5,8305,100.0
withdrawal,6,8306,120.0
withdrawal,7,8307,140.0
withdrawal,8,8308,160.0
withdrawal,9,8309,180.0
withdrawal,10,8310,200.0
withdrawal,11,8311,220.0
withdrawal,12,8312,240.0
withdrawal,13,8313,260.0
withdrawal,14,8314,280.0
withdrawal,15,8315,300.0
withdrawal,16,8316,320.0
withdrawal,17,8317,340.0
withdrawal,18,8318,360.0
withdrawal,19,8319,380.0
withdrawal,20,8320,400.0
withdrawal,21,8321,420.0
withdrawal,22,8322,440.0
withdrawal,23,8323,460.0
withdrawal,24,8324,480.0
withdrawal,25,8325,500.0
withdrawal,26,8326,520.0
withdrawal,27,8327,540.0
withdrawal,28,8328,560.0
withdrawal,29,8329,580.0
withdrawal,30,8330,600.0
withdrawal,31,8331,620.0
withdrawal,32,8332,640.0
withdrawal,33,8333,660.0
withdrawal,34,8334,680.0
withdrawal,35,8335,700.0
withdrawal,36,8336,720.0
withdrawal,37,8337,740.0
withdrawal,38,8338,760.0
withdrawal,39,8339,780.0
withdrawal,40,8340,800.0
withdrawal,41,8341,820.0
withdrawal,42,8342,840.0
withdrawal,43,8343,860.0
withdrawal,44,8344,880.0
withdrawal,45,8345,900.0
withdrawal,46,8346,920.0
withdrawal,47,8347,940.0
withdrawal,48,8348,960.0
withdrawal,49,8349,980.0
withdrawal,50,8350,1000.0
withdrawal,51,8351,1020.0
withdrawal,52,8352,1040.0
withdrawal,53,8353,1060.0
withdrawal,54,8354,1080.0
withdrawal,55,8355,1100.0
withdrawal,56,8356,1120.0
withdrawal,57,8357,1140.0
withdrawal,58,8358,1160.0
withdrawal,59,8359,1180.0
withdrawal,60,8360,1200.0
withdrawal,61,8361,1220.0
withdrawal,62,8362,1240.0
withdrawal,63,8363,1260.0
withdrawal,64,8364,1280.0
withdrawal,65,8365,1300.0
withdrawal,66,8366,1320.0
withdrawal,67,8367,1340.0
withdrawal,68,8368,1360.0
withdrawal,69,8369,1380.0
withdrawal,70,8370,1400.0
withdrawal,71,8371,1420.0
withdrawal,72,8372,1440.0
withdrawal,73,8373,1460.0
withdrawal,74,8374,1480.0
withdrawal,75,8375,1500.0
withdrawal,76,8376,1520.0
withdrawal,77,8377,1540.0
withdrawal,78,8378,1560.0
withdrawal,79,8379,1580.0
withdrawal,80,8380,1600.0
withdrawal,81,8381,1620.0
withdrawal,82,8382,1640.0
withdrawal,83,8383,1660.0
withdrawal,84,8384,1680.0
withdrawal,85,8385,1700.0
withdrawal,86,8386,1720.0
withdrawal,87,8387,1740.0
withdrawal,88,8388,1760.0
withdrawal,89,8389,1780.0
withdrawal,90,8390,1800.0
withdrawal,91,8391,1820.0
withdrawal,92,8392,1840.0
withdrawal,93,8393,1860.0
withdrawal,94,8394,1880.0
withdrawal,95,8395,1900.0
withdrawal,96,8396,1920.0
withdrawal,97,8397,1940.0
withdrawal,98,8398,1960.0
withdrawal,99,8399,1980.0
withdrawal,100,8400,2000.0
withdrawal,1,8401,20.0
withdrawal,2,8402,40.0
withdrawal,3,8403,60.0
withdrawal,4,8404,80.0
withdrawal,5,8405,100.0
withdrawal,6,8406,120.0
withdrawal,7,8407,140.0
withdrawal,8,8408,160.0
withdrawal,9,8409,180.0
withdrawal,10,8410,200.0
withdrawal,11,8411,220.0
withdrawal,12,8412,240.0
withdrawal,13,8413,260.0
withdrawal,14,8414,280.0
withdrawal,15,8415,300.0
withdrawal,16,8416,320.0
withdrawal,17,8417,340.0
withdrawal,18,8418,360.0
withdrawal,19,8419,380.0
withdrawal,20,8420,400.0
withdrawal,21,8421,420.0
withdrawal,22,8422,440.0
withdrawal,23,8423,460.0
withdrawal,24,8424,480.0
withdrawal,25,8425,500.0
withdrawal,26,8426,520.0
withdrawal,27,8427,540.0
withdrawal,28,8428,560.0
withdrawal,29,8429,580.0
withdrawal,30,8430,600.0
withdrawal,31,8431,620.0
withdrawal,32,8432,640.0
withdrawal,33,8433,660.0
withdrawal,34,8434,680.0
withdrawal,35,8435,700.0
withdrawal,36,8436,720.0
withdrawal,37,8437,740.0
withdrawal,38,8438,760.0
withdrawal,39,8439,780.0
withdrawal,40,8440,800.0
withdrawal,41,8441,820.0
withdrawal,42,8442,840.0
withdrawal,43,8443,860.0
withdrawal,44,8444,880.0
withdrawal,45,8445,900.0
withdrawal,46,8446,920.0
withdrawal,47,8447,940.0
withdrawal,48,8448,960.0
withdrawal,49,8449,980.0
withdrawal,50,8450,1000.0
withdrawal,51,8451,1020.0
withdrawal,52,8452,1040.0
withdrawal,53,8453,1060.0
withdrawal,54,8454,1080.0
withdrawal,55,8455,1100.0
withdrawal,56,8456,1120.0
withdrawal,57,8457,1140.0
withdrawal,58,8458,1160.0
withdrawal,59,8459,1180.0
withdrawal,60,8460,1200.0
withdrawal,61,8461,1220.0
withdrawal,62,8462,1240.0
withdrawal,63,8463,1260.0
withdrawal,64,8464,1280.0
withdrawal,65,8465,1300.0
withdrawal,66,8466,1320.0
withdrawal,67,8467,1340.0
withdrawal,68,8468,1360.0
withdrawal,69,8469,1380.0
withdrawal,70,8470,1400.0
withdrawal,71,8471,1420.0
withdrawal,72,8472,1440.0
withdrawal,73,8473,1460.0
withdrawal,74,8474,1480.0
withdrawal,75,8475,1500.0
withdrawal,76,8476,1520.0
withdrawal,77,8477,1540.0
withdrawal,78,8478,1560.0
withdrawal,79,8479,1580.0
withdrawal,80,8480,1600.0
withdrawal,81,8481,1620.0
withdrawal,82,8482,1640.0
withdrawal,83,8483,1660.0
withdrawal,84,8484,1680.0
withdrawal,85,8485,1700.0
withdrawal,86,8486,1720.0
withdrawal,87,8487,1740.0
withdrawal,88,8488,1760.0
withdrawal,89,8489,1780.0
withdrawal,90,8490,1800.0
withdrawal,91,8491,1820.0
withdrawal,92,8492,1840.0
withdrawal,93,8493,1860.0
withdrawal,94,8494,1880.0
withdrawal,95,8495,1900.0
withdrawal,96,8496,1920.0
withdrawal,97,8497,1940.0
withdrawal,98,8498,1960.0
withdrawal,99,8499,1980.0
withdrawal,100,8500,2000.0
withdrawal,1,8501,20.0
withdrawal,2,8502,40.0
withdrawal,3,8503,60.0
withdrawal,4,8504,80.0
withdrawal,5,8505,100.0
withdrawal,6,8506,120.0
withdrawal,7,8507,140.0
withdrawal,8,8508,160.0
withdrawal,9,8509,180.0
withdrawal,10,8510,200.0
withdrawal,11,8511,220.0
withdrawal,12,8512,240.0
withdrawal,13,8513,260.0
withdrawal,14,8514,280.0
withdrawal,15,8515,300.0
withdrawal,16,8516,320.0
withdrawal,17,8517,340.0
withdrawal,18,8518,360.0
withdrawal,19,8519,380.0
withdrawal,20,8520,400.0
withdrawal,21,8521,420.0
withdrawal,22,8522,440.0
withdrawal,23,8523,460.0
withdrawal,24,8524,480.0
withdrawal,25,8525,500.0
withdrawal,26,8526,520.0
withdrawal,27,8527,540.0
withdrawal,28,8528,560.0
withdrawal,29,8529,580.0
withdrawal,30,8530,600.0
withdrawal,31,8531,620.0
withdrawal,32,8532,640.0
withdrawal,33,8533,660.0
withdrawal,34,8534,680.0
withdrawal,35,8535,700.0
withdrawal,36,8536,720.0
withdrawal,37,8537,740.0
withdrawal,38,8538,760.0
withdrawal,39,8539,780.0
withdrawal,40,8540,800.0
withdrawal,41,8541,820.0
withdrawal,42,8542,840.0
withdrawal,43,8543,860.0
withdrawal,44,8544,880.0
withdrawal,45,8545,900.0
withdrawal,46,8546,920.0
withdrawal,47,8547,940.0
withdrawal,48,8548,960.0
withdrawal,49,8549,980.0
withdrawal,50,8550,1000.0
withdrawal,51,8551,1020.0
withdrawal,52,8552,1040.0
withdrawal,53,8553,1060.0
withdrawal,54,8554,1080.0
withdrawal,55,8555,1100.0
withdrawal,56,8556,1120.0
withdrawal,57,8557,1140.0
withdrawal,58,8558,1160.0
withdrawal,59,8559,1180.0
withdrawal,60,8560,1200.0
withdrawal,61,8561,1220.0
withdrawal,62,8562,1240.0
withdrawal,63,8563,1260.0
withdrawal,64,8564,1280.0
withdrawal,65,8565,1300.0
withdrawal,66,8566,1320.0
withdrawal,67,8567,1340.0
withdrawal,68,8568,1360.0
withdrawal,69,8569,1380.0
withdrawal,70,8570,1400.0
withdrawal,71,8571,1420.0
withdrawal,72,8572,1440.0
withdrawal,73,8573,1460.0
withdrawal,74,8574,1480.0
